DisplayName,UserName,Timestamp,Content,Comments,Likes,Retweets,Interactions,Delito,Coordenadas
Segura EP,@segura_ep,2023-08-09 03:24:59+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la av. Francisco de Orellana y av. Isidro Ayora.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,8.0,1908.0,1,"-2.1173223, -79.9065319"
Segura EP,@segura_ep,2023-08-09 02:00:14+00:00,BOLETÍN  188 vehículos involucrados en delitos han sido interceptados por la policía gracias a las cámaras de video vigilancia. Lee los detalles https://cscg.gob.ec/index.php/noticias/item/1786-188-vehiculos-involucrados-en-delitos-han-sido-interceptados-por-la-policia-gracias-a-las-camaras-de-video-vigilancia…,1.0,0.0,1.0,1908.0,1,"-2.1431382, -79.9216016"
Segura EP,@segura_ep,2023-08-08 06:11:25+00:00,"Cámaras de videovigilancia captan el accidente de tránsito en av. 25 de Julio y Cacique Tomalá. 

Se coordinó con miembros de 
@ATM_Transito
  @PoliciaDMGZona8
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,13.0,1751.0,1,"-2.2713124, -79.9019952"
Segura EP,@segura_ep,2023-08-08 04:29:15+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la av. Francisco de Orellana y av. Rodolfo Baquerizo Nazur.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,3.0,1751.0,1,"-2.1327641, -79.9072905"
Segura EP,@segura_ep,2023-08-08 00:27:40+00:00,"#Alerta | Desde las cámaras de videovigilancia observamos el accidente de tránsito en la av. Juan Tanca Marengo.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",1.0,1.0,2.0,1751.0,1,"-2.1470677, -79.9117011"
Segura EP,@segura_ep,2023-08-07 22:38:14+00:00,"#Alerta | Desde las cámaras de videovigilancia observamos el accidente de tránsito en la av. de las Américas y av. Carlos Luis Plaza Dañín

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",2.0,2.0,8.0,1751.0,1,"-2.1713035, -79.8912148"
Segura EP,@segura_ep,2023-08-07 18:50:25+00:00,"Equipo #EDAN evaluó daños  y distribuyó asistencia humanitaria de 
@alcaldiagye
 que consistió en kits de alimentos por colapso estructural en el muro de contención en la parroquia rural Puná, recinto El Conchal. 

#GuayaquilSegura",0.0,1.0,3.0,1751.0,1,"24.2426606, -107.3298789"
Segura EP,@segura_ep,2023-08-07 14:20:15+00:00,"El sistema de videovigilancia captó el choque de un vehículo con el cerramiento de un centro comercial en la av. del Periodista y Plaza Dañin. Coordinamos con 
@ATMGuayaquil
 y 
@PoliciaDMGZona8
 que tomaron procedimiento del accidente #respuestainmediata #GuayaquilSegura",22.0,37.0,164.0,1751.0,1,"-2.1710769, -79.8985883"
Segura EP,@segura_ep,2023-08-07 00:52:17+00:00,"Unidades de 
@BomberosGYE
 atienden a civiles y a un agente de la 
@PoliciaDMGZona8
 quienes resultaron heridos tras un accidente de tránsito registrado en la av. Honorato Vasquez

#RespuestaInmediata
@alcaldiagye
 #GuayaquilSegura",0.0,4.0,22.0,3805.0,1,"-2.1195376, -79.9486324"
Segura EP,@segura_ep,2023-08-06 21:03:48+00:00,"Cinco unidades 
@BomberosGYE
 atendieron el incendio estructural en una vivienda ubicada en las calles 24 y callejón Parra. 

El personal en territorio reporta que la novedad ha sido controlada.

#respuestainmediata
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,7.0,3805.0,1,"-2.2077747, -79.9417021"
Segura EP,@segura_ep,2023-08-06 17:46:49+00:00,"Desde  las cámaras de videovigilancia se capta incendio forestal en Km 16 ½ de Vía a Daule. 

Organismos de respuesta en camino.
@alcaldiagye
 #GuayaquilSegura",1.0,3.0,25.0,3805.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-08-06 11:33:35+00:00,"#Alerta   | Cámaras de videovigilancia captan el accidente de tránsito en 4 de noviembre y Federico Godín. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",2.0,4.0,20.0,3805.0,1,"-2.2099125, -79.9121663"
Segura EP,@segura_ep,2023-08-06 04:08:22+00:00,"Cámaras de videovigilancia captan el accidente de tránsito en el kilómetro 9½ vía a Daule. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,12.0,3805.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-08-03 23:23:31+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en av. 25 de Julio y Clemente Huerta. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",0.0,4.0,12.0,2236.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-08-03 18:04:34+00:00,"El sistema de videovigilancia recibió una alerta de un vehículo involucrado en robo de celulares que circulaba por la av. Juan Tanca Marengo.  
@aquilesalvarez",6.0,127.0,495.0,2236.0,1,"-2.1470677, -79.9117011"
Segura EP,@segura_ep,2023-08-03 06:40:24+00:00,"Desde las cámaras de videovigilancia monitoreamos actividad de 
@PoliciaDMGZona8
 por denuncia de robo en la av. Machala y Gabriel José de Luque.
@alcaldiagye
 #GuayaquilSegura",1.0,2.0,14.0,1540.0,1,"-25.265465, -57.48463510000001"
Segura EP,@segura_ep,2023-08-03 02:49:13+00:00,"Cámaras de videovigilancia captan incendio de una moto en avenida Juan Tanca Marengo y avenida del Santuario. 

Se coordinó con miembros de 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,8.0,1540.0,1,"-2.1406914, -79.9253864"
Segura EP,@segura_ep,2023-08-03 01:28:04+00:00,"Cámaras de videovigilancia  captan el accidente de tránsito en las calles Francisco Aguirre y Chimborazo.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.

 
@alcaldiagye
 #GuayaquilSegura",2.0,2.0,6.0,1540.0,1,"-1.4693018, -78.8169396"
Segura EP,@segura_ep,2023-08-02 17:04:50+00:00,"Equipo #EDAN evaluó daños y analizó necesidades por un colapso estructural en vivienda ubicada en Flor de Bastión Blq. 4.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,6.0,1540.0,1,"44.5345216, 11.2878593"
Segura EP,@segura_ep,2023-08-02 13:26:26+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en el kilómetro 11½ vía a Daule. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",0.0,1.0,5.0,1540.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-08-02 13:03:18+00:00,"Cámaras de videovigilancia monitorean el accidente de tránsito en avenida Juan Tanca Marengo y Joaquín Orrantia González.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",3.0,1.0,3.0,1540.0,1,"-2.1470677, -79.9117011"
Segura EP,@segura_ep,2023-08-02 00:06:51+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en kilómetro 10.5 de la vía a Daule.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,5.0,9049.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-08-01 20:46:02+00:00,"En la vía Perimetral Km 23.5 un sujeto en segundos abre un vehículo y roba los accesorios. 
@aquilesalvarez",7.0,60.0,200.0,9049.0,1,"-2.1524664, -79.9466968"
Segura EP,@segura_ep,2023-08-01 12:45:23+00:00,"Cámaras de videovigilancia captan actividad de 
@PoliciaDMGZona8
 por denuncia de robo en Victor Manuel Rendón y Francisco de Paula Icaza.
@alcaldiagye
 #GuayaquilSegura",2.0,0.0,10.0,9049.0,1,"-2.1897697, -79.8837165"
Segura EP,@segura_ep,2023-07-31 17:22:36+00:00,"Equipo #EDAN evaluó daños y distribuyó asistencia humanitaria de 
@alcaldiagye
 @aquilesalvarez
 que consistió en kits de alimentos y limpieza por incendio estructural en vivienda ubicada en las calles Venezuela entre la 11 y 12. 

#GuayaquilSegura",0.0,12.0,32.0,7727.0,1,"6.42375, -66.58973"
Segura EP,@segura_ep,2023-07-31 13:09:36+00:00,"Se coordinó la atención con 4 unidades del 
@BomberosGYE
 y de la 
@PoliciaDMGZona8
 para atender la alerta reportada ayer a las 21h52 en las calles Panamá y Malecón. Allí se registró una balacera entre sujetos armados, dos personas resultaron heridas y dos fallecidas en el sitio.",2.0,4.0,11.0,7727.0,1,"8.537981, -80.782127"
Segura EP,@segura_ep,2023-07-31 11:27:43+00:00,"Cámaras de videovigilancia captan la atención de las unidades de 
@BomberosGYE
 por conato de incendio en Venezuela entre la 11 y la 12. 
@alcaldiagye
 #GuayaquilSegura",1.0,7.0,21.0,7727.0,1,"6.42375, -66.58973"
Segura EP,@segura_ep,2023-07-31 04:10:18+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la av. Monseñor Domingo Comín y av. Raul Clemente Huerta.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 para tomar procedimiento.
@alcaldiagye
 #GuayaquilSegura",1.0,1.0,38.0,7727.0,1,"-2.2585219, -79.88973639999999"
Segura EP,@segura_ep,2023-07-30 23:07:28+00:00,"Desde las cámaras de videovigilancia monitoreamos actividad de 
@PoliciaDMGZona8
 por denuncia de robo en el km. 8.5 Vía a Daule. 
@alcaldiagye
 #GuayaquilSegura",0.0,6.0,16.0,7727.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-30 07:56:55+00:00,"Cámaras de videovigilancia captan unidades de 
@BomberosGYE
 y 
@PoliciaDMGZona8
 por conato de incendio en la Coop. Bastión Popular bloque 3 Mz. 811.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,4.0,1490.0,1,"-2.0944476, -79.9241673"
Segura EP,@segura_ep,2023-07-30 06:50:26+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la avenida Agustín Freire y Rodolfo Baquerizo Nazur. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,18.0,1490.0,1,"-2.1413962, -79.8887857"
Segura EP,@segura_ep,2023-07-30 04:05:01+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en el Km. 8.5 vía a Daule Lotización San Francisco . 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",0.0,0.0,1.0,1490.0,1,"-2.1266297, -79.9318213"
Segura EP,@segura_ep,2023-07-30 03:46:02+00:00,"Cámaras de videovigilancia observan el accidente de tránsito en vía a Daule y avenida Juan Tanca Marengo. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,4.0,1490.0,1,"-2.1470677, -79.9117011"
Segura EP,@segura_ep,2023-07-30 03:31:22+00:00,"Cámaras de videovigilancia captan el accidente de tránsito en el kilómetro 8½ vía a Daule. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,8.0,1490.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-29 12:57:12+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la avenida 25 de Julio y Aurora Estrada.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,4.0,10.0,3964.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-29 08:05:47+00:00,"Desde las cámaras de videovigilancia monitoreamos actividad de 
@PoliciaDMGZona8
 por vehículo sospechoso que circulaba en las calles Federico Godín y Carlos Guevara Moreno fue detenido para su respectiva revisión.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,5.0,3964.0,1,"-2.2099125, -79.9121663"
Segura EP,@segura_ep,2023-07-29 07:32:23+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la avenida 9 de Octubre y Lorenzo de Garaicoa

Se coordinó con miembros de 
@ATM_Transito
 y 
@PoliciaDMGZona8
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,7.0,16.0,3964.0,1,"-2.1918121, -79.8817316"
Segura EP,@segura_ep,2023-07-29 07:19:13+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la avenida Francisco de Orellana cerca del C.C Mall del Sol.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,4.0,6.0,3964.0,1,"-2.1557518, -79.89271219999999"
Segura EP,@segura_ep,2023-07-28 14:01:42+00:00,"El sistema de videovigilancia recibió una alerta que en la vía Perimetral circulaba un vehículo involucrado en robos a buses. 
@aquilesalvarez",10.0,146.0,632.0,1414.0,1,"-2.1524664, -79.9466968"
Segura EP,@segura_ep,2023-07-28 10:14:18+00:00,"En calles Lizardo García y Gómez Rendón, cámaras de videovigilancia captan a un sujeto mientras intentaba robar cables en la vía pública. Se coordinó con miembros de 
@PoliciaDMGZona8
 quienes acudieron al sitio.

#GuayaquilSegura 
@aquilesalvarez",2.0,8.0,47.0,1414.0,1,"-2.2004202, -79.9010523"
Segura EP,@segura_ep,2023-07-28 09:46:58+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en avenida 9 de Octubre y Los Ríos. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",0.0,3.0,24.0,1414.0,1,"-2.1918121, -79.8817316"
Segura EP,@segura_ep,2023-07-28 00:05:13+00:00,"Cámaras de videovigilancia captan la atención de las unidades de 
@BomberosGYE
 por conato de incendio en Km 8 ½ de la Vía a Daule. 
@alcaldiagye
 #GuayaquilSegura",2.0,0.0,6.0,1414.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-27 18:17:34+00:00,Dos recicladores intentan robar las rejas de protección de las jardineras en la av. Rodolfo Baquerizo Nazur y av. Benjamín Carrión.,8.0,28.0,77.0,1414.0,1,"-2.135308, -79.9015618"
Segura EP,@segura_ep,2023-07-26 23:19:30+00:00,"Cámaras de videovigilancia captan el accidente de tránsito en av. 25 de Julio y Alberto Avellán Vite. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,7.0,1524.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-26 22:45:40+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en av. 25 de Julio y Aurora Estrada. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",0.0,3.0,5.0,1524.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-26 22:09:01+00:00,"Dos carteristas estaban robando a las personas en las calles 10 de Agosto y 6 de Marzo.

Coordinamos con la 
@PoliciaDMGZona8
 que acudió al sitio para detener a los sujetos. #respuestainmediata #GuayaquilSegura 
@aquilesalvarez
 @alcaldiagye",13.0,56.0,334.0,1524.0,1,"-2.1942621, -79.88823409999999"
Segura EP,@segura_ep,2023-07-26 16:56:33+00:00,"Un accidente de tránsito se suscitó en la av. 9 de Octubre y José Mascote.

Coordinamos la atención con 
@ATMGuayaquil
 y 
@BomberosGYE
 quienes acudieron al sitio para colaborar con los afectados por el choque. #respuestainmediata #GuayaquilSegura 
@aquilesalvarez
 @alcaldiagye",1.0,5.0,41.0,1524.0,1,"-2.1918121, -79.8817316"
Segura EP,@segura_ep,2023-07-26 16:14:20+00:00,"Equipo #EDAN evaluó daños y distribuyó asistencia humanitaria de 
@alcaldiagye
 @aquilesalvarez
 que consistió en kits de alimentos, limpieza y menaje de cocina por incendio estructural en vivienda ubicada en Coop. Nueva Prosperina Mz. 1122A. 

#GuayaquilSegura",0.0,0.0,4.0,1524.0,1,"-2.1222554, -79.9679769"
Segura EP,@segura_ep,2023-07-26 14:37:14+00:00,"Recibimos una alerta de un vehículo involucrado en sicariato circulando por la av. Francisco de Orellana al ingreso a Pascuales. 
@aquilesalvarez",23.0,158.0,856.0,1524.0,1,"-2.0638286, -79.95284509999999"
Segura EP,@segura_ep,2023-07-25 21:22:11+00:00,"Se recibió el reporte de un robo a un cajero automático en las calles Loja y Baquerizo Moreno.

Se coordinó con 
@PoliciaDMGZona8
 que acudió al sitio para detener al sujeto.  #respuestainmediata #GuayaquilSegura 
@aquilesalvarez
 @alcaldiagye",1.0,12.0,66.0,4532.0,1,"-3.9952065, -79.2022123"
Segura EP,@segura_ep,2023-07-25 20:15:17+00:00,"El sistema de videovigilancia localizó a un vehículo involucrado en un secuestro en la av. Machala y Clemente Ballén. 
@aquilesalvarez",49.0,373.0,1571.0,4532.0,1,"-2.1926349, -79.8910191"
Segura EP,@segura_ep,2023-07-24 21:23:22+00:00,"#Alerta | Desde las cámaras de videovigilancia observamos el accidente de tránsito en las calles Federico Godín y Carlos Guevara Moreno.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,4.0,3337.0,1,"-2.2099125, -79.9121663"
Segura EP,@segura_ep,2023-07-24 21:20:08+00:00,"Desde las cámaras de videovigilancia captamos actividad de 
@PoliciaDMGZona8
 por denuncia de robo en la av. Pedro Menéndez Gilbert y av. Carlos Luis Plaza Dañín quienes capturaron y trasladaron al individuo para las respectivas investigaciones.
@alcaldiagye
 #GuayaquilSegura",1.0,1.0,9.0,3337.0,1,"-2.1705075, -79.8794922"
Segura EP,@segura_ep,2023-07-24 20:14:58+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la av. Machala y Carlos Gómez Rendón.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,4.0,3337.0,1,"-2.2022502, -79.89399519999999"
Segura EP,@segura_ep,2023-07-24 19:43:27+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en el km. 7 ½ Via a Daule.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,4.0,3337.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-24 02:41:52+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la av. 25 de Julio y Arturo Serrano Armijos.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,7.0,1984.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-24 02:35:36+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la autopista Narcisa de Jesús Martillo.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,9.0,1984.0,1,"-2.0968673, -79.8922369"
Segura EP,@segura_ep,2023-07-24 00:54:14+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en la oreja vial de la Via a Daule hacia la av. Del Bombero.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,3.0,1984.0,1,"-2.1749333, -79.9417115"
Segura EP,@segura_ep,2023-07-24 00:46:44+00:00,"#Alerta | Desde las cámaras de videovigilancia monitoreamos el accidente de tránsito en el km. 6 ½ Vía a Daule.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,6.0,1984.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-23 09:28:26+00:00,"Cámaras de videovigilancia captan el accidente de tránsito en av. Quito y Gómez Rendon .

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",1.0,5.0,20.0,1233.0,1,"-0.1806532, -78.4678382"
Segura EP,@segura_ep,2023-07-23 07:32:35+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en Boyacá y Olmedo. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@PoliciaDMGZona8
  quienes acudieron al sitio. 
@alcaldiagye",0.0,3.0,9.0,1233.0,1,"5.454511, -73.362003"
Segura EP,@segura_ep,2023-07-23 05:39:56+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Carlos Julio Arosemena.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,3.0,1233.0,1,"-2.1753804, -79.9129083"
Segura EP,@segura_ep,2023-07-23 04:47:43+00:00,"Desde las cámaras de videovigilancia captamos actividad de 
@PoliciaDMGZona8
 en una acción conjunta con las camionetas negras del grupo #Elite por denuncia de robo en la av. Domingo Comín y Fco. Segura.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,5.0,1233.0,1,"-2.2218793, -79.8891821"
Segura EP,@segura_ep,2023-07-23 04:42:39+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Eloy Alfaro y Cañar.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,3.0,1233.0,1,"-2.555695, -78.9344814"
Segura EP,@segura_ep,2023-07-23 00:40:10+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la calle 23NO, sector Inmaconsa.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,2.0,1409.0,1,"-2.1053076, -79.93484699999999"
Segura EP,@segura_ep,2023-07-23 00:38:55+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en el km. 8 ½ Vía a Daule.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,8.0,1409.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-23 00:26:57+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. 25 de Julio y av. Los Esteros.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,0.0,1409.0,1,"-2.2435384, -79.8955301"
Segura EP,@segura_ep,2023-07-22 23:43:55+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Pio Jaramillo y av. 25 de Julio.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,1.0,1409.0,1,"-2.2390085, -79.9003914"
Segura EP,@segura_ep,2023-07-22 18:18:43+00:00,"Cámaras de videovigilancia captan actividad de 
@PoliciaDMGZona8
 por denuncia de robo en kilómetro 16½ vía a Daule. 
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,3.0,1240.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-22 18:16:49+00:00,"Cámaras de videovigilancia captan el accidente de tránsito en Ayacucho y Seis de Marzo. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,2.0,1240.0,1,"-2.1980779, -79.8887264"
Segura EP,@segura_ep,2023-07-22 04:32:12+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en avenida 25 de Julio y Roberto Serrano.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio.
@alcaldiagye
  #GuayaquilSegura",0.0,1.0,6.0,1240.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-22 01:16:29+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en avenida Francisco de Orellana y Dr. Francisco Rizzo. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",0.0,4.0,3.0,1240.0,1,"-2.1173223, -79.9065319"
Segura EP,@segura_ep,2023-07-22 00:29:11+00:00,"Cámaras de videovigilancia captan el accidente de tránsito en avenida José María Egas y Dr. Antonio Parra Velasco. 

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar. 
@alcaldiagye
 #GuayaquilSegura",0.0,1.0,1.0,1240.0,1,"-2.1329058, -79.8899186"
Segura EP,@segura_ep,2023-07-21 02:31:37+00:00,"#Alerta | Cámaras de videovigilancia captan el accidente de tránsito en avenida Nueve de Octubre y Tungurahua. 

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al sitio. 
@alcaldiagye",0.0,2.0,7.0,1599.0,1,"-1.2635284, -78.5660852"
Segura EP,@segura_ep,2023-07-20 11:07:23+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en kilómetro 5.5 de la vía a Daule.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,5.0,8.0,1599.0,1,"-1.582611, -79.9622813"
Segura EP,@segura_ep,2023-07-19 08:47:05+00:00,"Cámaras de videovigilancia captan la atención de las unidades de 
@BomberosGYE
 por conato de incendio en la av. Eloy Alfaro y Olmedo.
@alcaldiagye
 #GuayaquilSegura",0.0,3.0,13.0,8084.0,1,"-0.1467533, -78.4694017"
Segura EP,@segura_ep,2023-07-19 06:24:54+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en las calles Los Ríos y Cuenca.

Se coordinó con miembros de 
@ATM_Transito
 y 
@BomberosGYE
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,2.0,9.0,8084.0,1,"-2.9001285, -79.00589649999999"
Segura EP,@segura_ep,2023-07-18 16:19:39+00:00,"A través del sistema de videovigilancia se captó a tres personas en las calles 17 y Ayacucho que intentaron robar un vehículo. 
@aquilesalvarez",10.0,59.0,289.0,341000.0,1,"-13.1638737, -74.22356409999999"
Segura EP,@segura_ep,2023-07-18 15:35:10+00:00,"En la av. 25 de Julio y Aurora Estrada, en el sur de #Guayaquil, se captó por el sistema de videovigilancia que una persona intentó robar un vehículo. 
@aquilesalvarez",6.0,25.0,100.0,341000.0,1,"-2.2438513, -79.8956694"
Segura EP,@segura_ep,2023-07-18 13:24:03+00:00,"#Alerta | Desde las cámaras de videovigilancia captamos el accidente de tránsito en la av. Juan Tanca Marengo.

Se coordinó con miembros de 
@ATM_Transito
 quienes acudieron al lugar.
@alcaldiagye
 #GuayaquilSegura",0.0,0.0,6.0,341000.0,1,"-2.1470677, -79.9117011"
